"","pop","dam","Corollawidth","Corollalength","Petallength","color492","nectaramt","nectarconc","Root","fdate"
"451",15,"TJ_129",-3.11906123317125,-1.43510716581642,4.76176361847259,1.88678530696945,0.473144595359469,3.12856317565458,0.618954011898132,0.0266981315402802
"452",15,"TJ_133",NA,NA,NA,1.88678530696945,2.32576177126369,0.0713735946071644,-0.776847208207257,0.0920402504913876
"453",15,"TJ_133",-1.57421428975586,-1.46683918576689,0.286394368452923,1.88678530696945,NA,NA,0.0676711897770085,0.779967392234304
"454",15,"TJ_134",-2.43733420503192,-2.01253554395371,2.18226021190969,1.88678530696945,1.65033097173259,0.0713735946071644,-0.408363898111945,0.236946078220451
"455",15,"TJ_142",NA,NA,NA,NA,NA,NA,-2.14471516246157,1.32428833079912
"456",15,"TJ_143",-2.03565114762871,0.225644382803511,0.814672216123645,1.88678530696945,2.11386997761278,0.960357972089723,0.336884009597158,-1.34266343180266
"457",15,"TJ_143",-1.71395546264797,-0.963707951015806,0.643331476615957,1.88678530696945,-0.149279958359227,-2.95649573293555,1.96111867620879,-1.52307907959197
"458",17,"TJ_097",-0.484586559176722,0.105863263030545,0.814672216123645,-0.679279928371511,-1.3208410064289,0.830281728294043,-0.0784265478383506,0.645103104519789
"459",17,"TJ_097",-0.387656776546883,0.493454131597521,-0.660903302730692,NA,NA,NA,-1.08031466163031,1.03390790723303
"460",17,"TJ_100",NA,NA,NA,-0.785966819087801,-0.38815808956186,-0.173289667517946,-0.325329240466203,0.645103104519789
"461",17,"TJ_100",0.971848053966854,0.714890562465756,-0.757340278922063,-0.765475043388843,-0.411199142551307,-0.996226605635807,-0.339310736846962,0.33265059717561
"462",17,"TJ_100",0.608324125674853,-0.135140500366506,-0.921381825011735,NA,0.170667524086547,-0.649952726213493,0.875293801269662,-0.637645167576999
"463",17,"TJ_100",0.862574540697701,-0.195698843889041,-0.811553058289259,-0.313160337907275,0.0854616696268784,0.830281728294043,NA,-1.52307907959197
"464",17,"TJ_100",NA,NA,NA,-0.280460441380224,0.409390688133338,0.155511857584249,0.123080375246825,0.594218244393561
"465",17,"TJ_100",0.691855206860346,0.344957440829915,0.100234208499797,-0.755287254090444,-0.247530981194473,1.09145003168823,NA,0.33265059717561
"466",17,"TJ_103",1.08318566021352,0.700176086693681,0.00509515419133349,-0.487908735236714,-0.21901951107681,1.09145003168823,0.885139989887951,-1.34266343180266
"467",17,"TJ_103",NA,NA,NA,NA,NA,NA,-0.435593982502824,1.3872298490624
"468",17,"TJ_104",NA,NA,NA,NA,NA,NA,-0.989939929170913,1.03390790723303
"469",17,"TJ_104",-0.484586559176722,1.39909292065174,0.100234208499797,-0.755675981113064,-0.62172423617311,0.744130448511863,-0.100941421481646,-0.465445501737109
"470",17,"TJ_104",-0.130611777830214,0.0457943026261645,0.981598949324697,-0.569524056496446,0.0978267312441818,1.26781313460072,-0.861385440049924,0.507064776821966
"471",17,"TJ_104",0.0548964633378763,0.964013736389974,0.193986919606979,-0.577740759370191,-1.39350187999986,0.0713735946071644,0.00540545334488697,0.714840078951803
"472",17,"TJ_104",1.5507263322298,-1.05731816471557,-0.289080438468476,-0.353220535714632,0.309886740306086,-0.0106463887147156,0.964865999052548,-0.244612601696843
"473",17,"TJ_104",1.08318566021352,0.344957440829915,-1.26272173847952,-0.646386778967091,-0.350281247552257,-0.0922012296657238,-0.0934527810951364,-0.115894628272137
"474",17,"TJ_105",1.21962039128594,0.105863263030545,0.643331476615957,-0.444140234751216,0.158684357818871,0.0713735946071644,0.865473771351045,-0.465445501737109
"475",17,"TJ_105",1.12831517828199,-0.0143951682517435,1.30310696925702,-0.376349308786255,-0.290404317749557,2.59947344619003,0.139074006529005,0.714840078951803
